InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Country,Product,TotalAmount
486594,87872,2023-04-22,5,315.6886019293568,USA,Watch,1578.443009646784
872608,84878,2023-06-10,7,1780.747990041573,UK,Bags,12465.235930291012
760775,82982,2023-05-11,8,967.9866651558258,India,Perfume,7743.893321246606
791519,60583,2023-07-07,7,1762.3246341221177,India,Watch,12336.272438854823
143925,48392,2023-06-12,9,1192.4116387446782,India,Bags,10731.704748702103
237023,17461,2023-07-16,5,1364.6746273992514,UK,Watch,6823.373136996257
187388,20516,2023-12-30,3,1618.3092510379774,UK,Shoes,4854.927753113932
632295,89285,2023-07-23,6,1335.353311970262,UK,Watch,8012.119871821572
357802,27514,2023-07-31,5,826.2069393239285,UK,Watch,4131.034696619643
535048,46268,2023-04-19,4,1051.5850986608693,UK,Shoes,4206.340394643477
158596,46788,2023-10-03,2,1615.9387731179656,India,Bags,3231.8775462359313
451005,85749,2023-03-14,7,778.6180779273192,UAE,Watch,5450.326545491234
879554,71049,2023-06-16,5,806.8368406985693,UK,T-shirt,4034.1842034928463
973172,72493,2023-09-17,4,236.59572631310223,UAE,Watch,946.3829052524089
639812,46027,2023-08-31,8,1833.439648682408,USA,Bags,14667.517189459264
622244,52849,2023-10-02,9,227.52081414361137,USA,Shoes,2047.6873272925025
512498,27858,2023-04-12,9,1314.007896024684,UK,Bags,11826.071064222157
779290,94162,2023-06-22,3,855.7292336654555,USA,Perfume,2567.1877009963664
599097,89003,2023-06-20,3,840.9578109981126,UAE,Watch,2522.8734329943377
749789,62395,2023-05-21,5,1375.1260813167337,USA,Watch,6875.630406583668
907043,49758,2023-07-07,5,180.8327786282635,USA,Shoes,904.1638931413174
248056,64312,2023-03-27,2,1207.7262767552975,UAE,Watch,2415.452553510595
114060,78670,2023-02-21,1,1555.4619826460919,USA,T-shirt,1555.4619826460919
838345,92279,2023-04-21,8,1665.0148778788587,UK,T-shirt,13320.11902303087
577272,25434,2023-12-31,3,382.5342593178618,UAE,Bags,1147.6027779535855
618545,74047,2023-12-08,1,1799.9671476524386,UAE,Shoes,1799.9671476524386
929735,57775,2023-02-12,1,1329.4848791025124,India,Perfume,1329.4848791025124
290279,85769,2023-07-30,2,1769.6168616003315,India,Bags,3539.233723200663
830406,76677,2023-07-19,6,996.2973983648866,UAE,Shoes,5977.784390189319
784647,93555,2023-10-25,6,1106.965022939544,UAE,Shoes,6641.790137637265
139711,95920,2023-12-12,3,1842.1246402059087,India,Bags,5526.373920617726
243026,55734,2023-08-28,4,1804.82360954161,UK,Bags,7219.29443816644
435484,98503,2023-04-25,2,923.9137030695539,USA,Watch,1847.8274061391078
565317,50603,2023-01-26,2,585.1046316895794,USA,Perfume,1170.2092633791588
318134,86708,2023-10-26,7,816.682347400315,USA,T-shirt,5716.7764318022055
202974,91926,2023-03-18,1,806.140440633012,UAE,Watch,806.140440633012
249646,78803,2023-05-17,7,609.3904062164482,UK,Shoes,4265.732843515138
502400,49332,2023-01-20,1,573.7302284492848,India,Perfume,573.7302284492848
250168,31312,2023-07-30,6,1729.072726135453,UK,Perfume,10374.436356812717
692016,94526,2023-08-28,3,186.2307453350903,UK,Bags,558.6922360052708
789376,54179,2023-02-08,8,1371.3418050942087,USA,Perfume,10970.73444075367
635534,81442,2023-09-25,6,386.99910034008195,India,Perfume,2321.994602040492
538774,50379,2023-07-26,2,721.7864921184233,UK,Shoes,1443.5729842368467
611937,27297,2023-09-24,8,170.00891656293186,India,Watch,1360.0713325034549
511597,12011,2023-06-03,5,576.448591868151,UAE,Perfume,2882.242959340755
192263,54014,2023-02-11,8,1548.421088678622,USA,Bags,12387.368709428976
635590,21738,2023-01-11,8,1775.7798828671544,India,Watch,14206.239062937235
953938,57498,2023-10-21,6,481.97794620961577,UAE,Bags,2891.8676772576946
665445,21120,2023-04-08,2,953.9182865548976,UAE,Perfume,1907.8365731097952
679205,18767,2023-10-02,8,967.1318934775525,UAE,Watch,7737.05514782042
323810,32852,2023-08-18,6,1753.4718462314818,UK,Perfume,10520.831077388892
196646,89239,2023-08-08,6,1537.4581531078206,UK,Shoes,9224.748918646925
445266,10929,2023-03-06,8,1050.5005758176972,USA,Watch,8404.004606541577
910951,87487,2023-12-21,1,1357.957040919958,USA,Bags,1357.957040919958
590025,27438,2023-08-20,2,1702.3423551232654,UAE,Shoes,3404.684710246531
580703,58515,2023-11-24,9,68.60096034981264,USA,T-shirt,617.4086431483138
443054,15744,2023-02-21,8,835.6355605475948,UK,Bags,6685.084484380758
957756,93820,2023-09-20,7,1819.1241761903034,USA,Perfume,12733.869233332123
367552,52417,2023-09-24,7,1493.6104101457051,India,Bags,10455.272871019935
159379,17069,2023-12-25,5,1108.5406799514456,UK,T-shirt,5542.703399757228
125053,52359,2023-11-13,2,1082.8068277185102,UAE,Bags,2165.6136554370205
502662,29799,2023-11-20,6,728.1516903286537,UAE,Shoes,4368.910141971922
756282,80188,2023-06-03,3,1065.0150406009534,USA,Bags,3195.04512180286
198723,99859,2023-12-24,4,1327.9972389537338,UK,Watch,5311.988955814935
675644,17597,2023-05-20,2,865.8079249361465,UAE,T-shirt,1731.615849872293
372933,57093,2023-02-20,2,1442.5986354647393,UAE,Bags,2885.1972709294787
984152,47226,2023-04-27,8,1729.4028431577524,UK,T-shirt,13835.222745262019
953088,82127,2023-02-15,8,351.63545396047925,UK,Shoes,2813.083631683834
930460,87362,2023-11-05,6,930.5166944939776,UAE,Watch,5583.100166963866
950916,36417,2023-03-29,5,845.6391780059081,USA,Perfume,4228.19589002954
132154,28693,2023-07-27,8,1390.5563678969697,USA,Bags,11124.450943175758
313942,89674,2023-09-26,4,537.2415572529623,USA,Shoes,2148.966229011849
364480,63161,2023-03-30,4,1298.4892841569388,India,T-shirt,5193.957136627755
465821,12169,2023-04-28,5,1761.1040213764015,UK,T-shirt,8805.520106882008
954211,94092,2023-02-23,1,865.3566195975642,UAE,Shoes,865.3566195975642
381173,32052,2023-04-26,1,1826.480614959479,India,Bags,1826.480614959479
945633,81849,2023-04-28,2,1986.669290920283,USA,Perfume,3973.338581840566
132265,83851,2023-09-17,8,256.87949739850654,India,Bags,2055.0359791880524
465060,18036,2023-03-16,7,504.45371657047434,UAE,Watch,3531.1760159933206
343322,41778,2023-11-01,9,1903.2405153900818,UAE,Bags,17129.164638510738
274944,37734,2023-01-07,5,1918.7389886387043,UK,Watch,9593.69494319352
670485,33173,2023-05-02,2,240.52918700417908,USA,T-shirt,481.05837400835816
548396,40403,2023-01-11,7,79.24707573541653,USA,Watch,554.7295301479157
254782,76321,2023-12-14,8,364.1450453500234,India,Perfume,2913.160362800187
784846,81675,2023-08-03,7,1992.224927595384,USA,Shoes,13945.574493167689
171907,16344,2023-10-06,7,400.9992523908394,India,Watch,2806.9947667358756
302967,28800,2023-01-28,5,1029.9678331079451,UAE,Bags,5149.839165539725
950867,35372,2023-08-23,2,1704.4145665394965,UAE,Watch,3408.829133078993
402775,71516,2023-11-09,6,89.78314084200235,UAE,T-shirt,538.6988450520141
491182,30538,2023-01-26,4,1228.753515403996,UAE,Watch,4915.014061615984
856892,73918,2023-02-23,2,590.1996252957674,UAE,Perfume,1180.3992505915348
382247,24973,2023-01-29,9,1731.5530870574767,India,Watch,15583.97778351729
164772,81155,2023-12-19,7,602.7492410649544,UAE,Perfume,4219.24468745468
226108,69500,2023-06-13,6,1389.1736545497224,India,Bags,8335.041927298334
114382,46575,2023-09-27,5,1364.728283272424,UAE,T-shirt,6823.64141636212
184291,52261,2023-11-30,3,481.912420276298,India,Shoes,1445.737260828894
463339,37716,2023-02-04,4,117.85843974328273,India,Bags,471.4337589731309
759116,13236,2023-10-13,3,848.0366688815247,India,Bags,2544.1100066445742
382753,25848,2023-12-14,8,613.9266463334459,USA,Shoes,4911.413170667567
247550,12352,2023-09-30,3,1627.5066117467318,India,Watch,4882.519835240195
332050,11932,2023-07-27,7,1610.7101674879234,India,Watch,11274.971172415464
532882,86449,2023-08-26,7,941.1967067756196,UAE,Watch,6588.376947429338
437827,18556,2023-04-03,7,1232.698839380277,India,T-shirt,8628.891875661939
592313,96836,2023-06-22,7,1228.3060561745042,India,Bags,8598.14239322153
486858,15498,2023-03-20,2,1662.9583894338655,UK,Perfume,3325.916778867731
754618,86118,2023-04-20,3,878.7547075402351,USA,Shoes,2636.264122620705
695603,60098,2023-08-05,9,587.1210255914926,UK,Bags,5284.089230323434
964266,74386,2023-12-24,3,566.8180903740675,UAE,Watch,1700.4542711222025
488349,19569,2023-04-16,2,1095.574944600298,USA,Shoes,2191.149889200596
114153,66882,2023-02-16,9,925.8389953278145,USA,Perfume,8332.55095795033
700613,80393,2023-06-30,9,908.2355034206256,UK,Bags,8174.119530785631
340773,10340,2023-03-05,4,227.71781122492908,USA,Bags,910.8712448997163
155318,53949,2023-09-03,9,1451.2772943458815,UK,T-shirt,13061.495649112934
494030,92302,2023-09-01,3,466.78654156472584,India,Bags,1400.3596246941775
477177,72443,2023-11-16,7,434.05957890700665,UK,Bags,3038.4170523490466
176077,84027,2023-03-28,7,854.8787245409172,USA,Perfume,5984.15107178642
976906,10138,2023-08-05,8,494.16776615471275,USA,Perfume,3953.342129237702
233515,10358,2023-01-07,4,1188.52362125063,UAE,Shoes,4754.09448500252
306988,85250,2023-10-05,3,774.3535117022194,UAE,Watch,2323.0605351066583
959751,95376,2023-12-03,3,925.3778590559407,UAE,Perfume,2776.1335771678223
225885,40654,2023-07-29,5,1097.4801771278562,UAE,Shoes,5487.400885639281
996209,35879,2023-06-18,1,446.89426883951944,USA,Bags,446.89426883951944
641656,91532,2023-11-26,3,353.7156645877831,UAE,Shoes,1061.1469937633494
770688,65778,2023-05-18,6,1766.8227106035292,UK,Shoes,10600.936263621175
288014,47772,2023-11-02,3,895.761220521271,India,Shoes,2687.283661563813
191751,68478,2023-08-18,5,853.5825387834514,USA,Shoes,4267.912693917257
330203,74353,2023-11-04,9,119.44369303204088,UAE,Perfume,1074.993237288368
913738,36762,2023-06-10,2,1021.0537900454168,USA,Watch,2042.1075800908336
795275,23283,2023-01-01,2,1130.6309571414502,UAE,Shoes,2261.2619142829003
923651,73922,2023-08-24,6,1139.7396983615997,USA,T-shirt,6838.438190169598
311951,49420,2023-07-07,6,1428.7107801796244,UAE,Bags,8572.264681077746
605155,65568,2023-01-04,8,396.08957823247295,India,Bags,3168.7166258597836
295716,95090,2023-05-12,2,541.8351117497067,UAE,Bags,1083.6702234994134
684567,30219,2023-08-06,9,1630.9244071993048,UK,Bags,14678.319664793744
415172,67169,2023-09-17,2,1896.9827028446182,USA,Bags,3793.9654056892364
990695,84965,2023-01-01,1,315.06885736627527,USA,Shoes,315.06885736627527
100126,56840,2023-03-12,2,1020.4166312851755,UK,Watch,2040.833262570351
938761,54695,2023-06-27,7,467.64369284219435,UK,T-shirt,3273.5058498953604
127632,94754,2023-07-08,8,167.14267829221575,India,Perfume,1337.141426337726
600315,87988,2023-10-18,5,684.731509345964,USA,T-shirt,3423.65754672982
820670,68342,2023-01-08,6,330.1908691092149,India,Perfume,1981.1452146552892
209945,28951,2023-09-10,1,1434.3694931967802,USA,Perfume,1434.3694931967802
417320,11307,2023-10-19,6,1090.7645566593167,USA,T-shirt,6544.5873399559005
350869,90388,2023-09-01,8,330.4772184311062,India,Shoes,2643.81774744885
841426,45428,2023-05-03,3,68.02109739075301,USA,Bags,204.06329217225903
598716,85774,2023-10-26,1,1625.9062455972148,USA,Shoes,1625.9062455972148
275399,48975,2023-10-10,4,393.5790920202827,India,Bags,1574.3163680811308
562120,11140,2023-02-01,1,1232.1224523304936,UAE,Watch,1232.1224523304936
234869,34842,2023-11-30,8,706.9977304996538,India,Perfume,5655.9818439972305
278954,36421,2023-05-26,5,1191.6975797143193,USA,T-shirt,5958.487898571597
769078,11708,2023-06-05,1,665.5245726155318,UK,Watch,665.5245726155318
134560,13630,2023-01-16,8,219.53214334989562,UAE,Bags,1756.257146799165
963021,29595,2023-12-21,9,484.7525166876195,UK,Shoes,4362.772650188575
384260,86021,2023-02-16,2,416.7142046341974,UAE,T-shirt,833.4284092683948
232717,38308,2023-09-08,9,884.6377372573055,UK,Perfume,7961.739635315749
278595,54789,2023-07-06,8,1333.6533776810068,UAE,Watch,10669.227021448054
748373,65690,2023-01-31,7,564.4218461453972,India,Perfume,3950.9529230177804
479862,36086,2023-09-17,3,73.536373836205,UAE,Bags,220.609121508615
905688,26859,2023-01-17,2,1061.927860316276,UAE,Perfume,2123.855720632552
594592,17684,2023-02-08,7,1231.2310042499955,UAE,Shoes,8618.617029749968
200158,11207,2023-10-31,5,1927.597463303529,USA,Watch,9637.987316517645
808533,56099,2023-02-08,6,1199.4680660318313,UK,Watch,7196.808396190988
268502,77496,2023-05-12,4,968.7864907873766,India,Shoes,3875.1459631495063
532498,76093,2023-01-30,2,1168.1331705005225,UK,Perfume,2336.266341001045
430388,39689,2023-06-07,9,1859.4062282309528,UK,Shoes,16734.656054078576
767054,58651,2023-10-05,3,1665.3373839232102,India,T-shirt,4996.012151769631
418408,23893,2023-07-22,7,679.8085300594256,USA,Shoes,4758.659710415979
568276,76418,2023-03-07,8,512.6460091314177,UAE,Perfume,4101.168073051342
157545,70011,2023-04-18,2,562.1355441138436,USA,Shoes,1124.2710882276872
611411,48635,2023-09-25,6,1033.6210274446653,USA,Bags,6201.726164667992
925656,66115,2023-08-10,8,1500.8964298957267,UAE,Shoes,12007.171439165813
984377,88405,2023-10-19,7,1031.2774540067762,UK,Shoes,7218.942178047433
113224,82702,2023-01-18,3,182.20297186481955,UAE,Perfume,546.6089155944586
140738,88518,2023-03-31,1,1460.9823658579628,India,T-shirt,1460.9823658579628
950163,82805,2023-06-30,6,1621.64175090836,UAE,T-shirt,9729.85050545016
280760,68954,2023-09-12,8,614.5208369834533,UK,Perfume,4916.166695867626
863978,38064,2023-09-10,6,1345.0451916025334,USA,Perfume,8070.271149615201
566725,89063,2023-09-14,5,881.854207056067,USA,Perfume,4409.271035280335
763937,12454,2023-12-12,8,1783.7827436685136,UAE,Bags,14270.261949348109
632358,30878,2023-03-28,2,1698.1898384134427,India,Watch,3396.3796768268853
226161,61098,2023-03-31,1,1074.5923967038025,UK,Shoes,1074.5923967038025
632954,72154,2023-08-25,1,1398.435814336509,USA,Perfume,1398.435814336509
944193,22991,2023-03-11,4,1772.5319169931026,UAE,Perfume,7090.127667972411
398512,78344,2023-02-13,6,1016.6481696526372,India,Perfume,6099.889017915823
762143,46593,2023-07-19,9,660.8389439532028,India,T-shirt,5947.550495578826
666202,46304,2023-06-01,1,1519.6489689236835,USA,Perfume,1519.6489689236835
301579,40386,2023-03-27,1,479.12919683014894,USA,Shoes,479.12919683014894
752026,65220,2023-01-19,5,807.635738611782,UK,Perfume,4038.17869305891
871253,79338,2023-04-11,5,1738.1681123582478,India,Shoes,8690.84056179124
604471,31083,2023-04-05,5,1462.6235635251644,UK,Bags,7313.117817625822
429670,28354,2023-09-11,6,837.4314602326235,India,Watch,5024.588761395741
906388,32190,2023-12-23,8,468.7517796962969,India,T-shirt,3750.0142375703754
318967,16142,2023-01-30,3,744.1383621228613,UAE,Shoes,2232.4150863685836
932672,38398,2023-09-06,9,604.0030909934943,USA,Bags,5436.0278189414485
483152,61971,2023-02-02,1,393.37411149051513,India,Watch,393.37411149051513
194270,51862,2023-08-17,4,1499.4991814530306,UK,Watch,5997.996725812122
891189,63410,2023-01-12,9,541.5362793578345,USA,Watch,4873.82651422051
643385,29503,2023-04-28,8,935.6265668271394,UK,Shoes,7485.012534617115
765755,58456,2023-12-16,9,802.4259213304127,USA,Bags,7221.833291973715
247313,92035,2023-06-04,1,1965.05088833948,USA,Perfume,1965.05088833948
990324,18016,2023-09-03,9,812.6298760890301,India,Bags,7313.668884801271
258768,12384,2023-11-28,3,205.96584145367186,UAE,Bags,617.8975243610156
346726,72320,2023-09-04,9,225.16021751556386,India,Bags,2026.4419576400746
956912,25072,2023-01-29,1,1201.9697566384764,USA,Shoes,1201.9697566384764
670451,90018,2023-06-10,1,1218.758925889618,India,Shoes,1218.758925889618
119816,50510,2023-08-23,9,866.5800314411772,India,Shoes,7799.220282970595
857907,58933,2023-07-09,6,892.0952000084578,USA,Bags,5352.5712000507465
414997,31826,2023-04-27,4,155.16853653969886,USA,Shoes,620.6741461587955
255989,78026,2023-09-28,7,1057.2656952590614,India,Watch,7400.85986681343
721019,35518,2023-09-15,5,1034.2419769916858,India,Shoes,5171.209884958429
776926,34045,2023-06-29,7,341.62117118604186,India,T-shirt,2391.348198302293
306524,60876,2023-06-21,8,252.4868029163088,UK,Shoes,2019.8944233304703
687111,61919,2023-10-01,8,290.9663566690065,India,Shoes,2327.730853352052
251878,37103,2023-09-16,1,247.00508065795412,UK,Shoes,247.00508065795412
830880,46188,2023-05-15,8,1238.9309812966817,UAE,Shoes,9911.447850373454
626047,15845,2023-06-20,6,433.1411721856913,UK,T-shirt,2598.847033114148
881452,96698,2023-07-29,4,540.2887967655538,India,Perfume,2161.155187062215
535165,46674,2023-08-24,8,388.4656810953075,UAE,Shoes,3107.72544876246
978806,29337,2023-07-05,3,1917.778843674581,UK,Watch,5753.336531023742
233554,32313,2023-12-30,4,1716.504053146079,UK,T-shirt,6866.016212584316
910874,36943,2023-04-05,6,499.46493283546573,USA,Perfume,2996.7895970127943
551282,87949,2023-01-11,7,688.7542731481457,UAE,Shoes,4821.27991203702
193501,10276,2023-03-09,4,459.2910424947445,USA,Perfume,1837.164169978978
364223,61151,2023-07-29,4,1009.1581209486063,UAE,Watch,4036.6324837944253
159676,27611,2023-07-15,7,88.2405383247945,UK,T-shirt,617.6837682735616
841804,21944,2023-04-08,6,1359.1676173487517,USA,T-shirt,8155.00570409251
273532,62887,2023-04-03,8,1070.1583921444012,India,Perfume,8561.26713715521
714685,91442,2023-01-22,1,1802.3459101871513,UK,Shoes,1802.3459101871513
697135,59847,2023-06-21,7,370.5657344404076,UAE,Bags,2593.960141082853
717895,68653,2023-05-14,7,1618.0130298192066,UAE,T-shirt,11326.091208734446
320178,96072,2023-01-25,7,1594.3239782100957,USA,Bags,11160.26784747067
249521,66622,2023-07-04,7,298.0033189729295,USA,T-shirt,2086.0232328105067
526752,37810,2023-03-26,8,827.1904870810488,UAE,Shoes,6617.52389664839
688365,87842,2023-02-24,9,381.79765023180795,UK,Shoes,3436.1788520862715
924690,20503,2023-09-08,9,546.7049758922203,USA,T-shirt,4920.344783029983
803662,94761,2023-05-24,2,563.3300409195615,India,Perfume,1126.660081839123
357009,46976,2023-12-17,7,1134.6609683502568,UAE,Shoes,7942.626778451798
237717,21590,2023-06-16,7,852.2513169329077,India,Shoes,5965.759218530354
481915,20886,2023-08-12,4,1898.0789678122953,UAE,Watch,7592.315871249181
662288,22866,2023-08-08,9,296.42177679665997,India,Shoes,2667.79599116994
651025,76624,2023-06-28,8,1948.6996629578875,UK,Watch,15589.5973036631
897917,78899,2023-04-29,1,499.7453484178147,UAE,Shoes,499.7453484178147
400709,42792,2023-09-22,2,1557.1041759446134,UK,Shoes,3114.208351889227
951587,19764,2023-05-30,2,710.9913560370018,USA,Perfume,1421.9827120740035
286240,96156,2023-08-03,8,329.0087210637621,UAE,Perfume,2632.0697685100968
676775,52727,2023-07-16,1,1722.8839112301678,UK,Shoes,1722.8839112301678
374486,88471,2023-02-11,4,652.2787535111032,India,T-shirt,2609.115014044413
402950,18068,2023-02-22,5,1334.7680382423423,UK,T-shirt,6673.8401912117115
410914,17295,2023-11-26,9,1154.5651859189218,UAE,Shoes,10391.086673270296
178623,51160,2023-09-08,7,969.924803312205,UK,T-shirt,6789.473623185435
465321,21390,2023-10-22,8,1016.8479716646513,India,Shoes,8134.78377331721
962061,30131,2023-09-28,9,1477.8639324799608,India,Perfume,13300.775392319647
283675,85969,2023-05-03,7,221.1571825407091,India,Bags,1548.1002777849637
837334,25038,2023-12-05,5,1352.9522908179151,USA,Watch,6764.761454089576
730235,62327,2023-09-23,5,1796.8335977272284,UAE,T-shirt,8984.167988636142
912831,87064,2023-12-14,6,162.6869841887351,India,T-shirt,976.1219051324106
752465,31281,2023-01-29,5,324.27401150565015,USA,Perfume,1621.3700575282508
316454,64189,2023-02-04,9,1447.4322765689612,India,T-shirt,13026.890489120651
209575,58511,2023-01-06,3,902.6992140770043,UK,Shoes,2708.0976422310127
997336,18605,2023-04-21,3,836.9198105866923,UAE,Shoes,2510.759431760077
307606,11381,2023-10-21,7,317.0849373612599,UK,Bags,2219.594561528819
605815,76634,2023-03-18,7,1038.2015793996868,USA,Bags,7267.411055797807
392822,29810,2023-12-15,6,296.76335683293564,UK,Bags,1780.5801409976139
176218,34322,2023-05-27,3,979.4098898055538,UK,Shoes,2938.2296694166616
687518,51869,2023-03-08,7,1539.0498329752306,India,Bags,10773.348830826615
870044,42955,2023-01-08,5,553.6154978799689,UK,Bags,2768.077489399844
436199,71388,2023-05-02,7,987.5330279504683,India,Shoes,6912.731195653278
549589,20207,2023-12-06,2,1984.4311403238296,India,Perfume,3968.862280647659
786840,97329,2023-06-24,6,1388.9683255403727,UAE,T-shirt,8333.809953242237
578446,77628,2023-06-28,8,1690.6457040451373,USA,Watch,13525.165632361099
562052,38220,2023-03-26,1,858.9528327930642,USA,Shoes,858.9528327930642
434402,94050,2023-02-14,4,1547.3288000954178,USA,Shoes,6189.315200381671
139986,84085,2023-05-16,1,128.9928872355776,India,Watch,128.9928872355776
779520,32031,2023-12-09,1,289.6768059573777,USA,Watch,289.6768059573777
447739,80721,2023-01-16,8,445.98765619412114,India,Bags,3567.901249552969
725646,90807,2023-11-29,7,833.8062529996781,UAE,Watch,5836.643770997747
572327,81312,2023-07-14,1,1699.202512735238,USA,T-shirt,1699.202512735238
427073,69766,2023-01-09,2,725.2187990364645,India,T-shirt,1450.437598072929
697794,22449,2023-11-12,4,1326.5113273551526,USA,T-shirt,5306.0453094206105
134911,99833,2023-11-30,1,1433.1628748667927,USA,T-shirt,1433.1628748667927
973559,66699,2023-11-29,3,1193.0555904722657,UAE,T-shirt,3579.166771416797
525037,91253,2023-11-23,8,746.6218379317656,UK,Bags,5972.974703454125
830399,56092,2023-01-15,8,1175.2540163414114,USA,Shoes,9402.032130731292
999885,73671,2023-11-23,8,717.4179059400051,UAE,Watch,5739.343247520041
708746,20350,2023-04-12,6,213.55379017642355,USA,Shoes,1281.3227410585414
112175,78487,2023-08-14,6,1985.967757462728,USA,Watch,11915.80654477637
416915,27622,2023-10-05,5,298.00578458339623,USA,Bags,1490.0289229169812
599876,80263,2023-04-23,9,191.07934848031184,USA,Bags,1719.7141363228066
745588,63117,2023-01-01,4,1763.134960953954,UK,Perfume,7052.539843815816
711213,68394,2023-09-23,7,638.5775887411455,UK,Perfume,4470.043121188019
868734,33782,2023-07-27,1,1318.0790994433398,USA,Bags,1318.0790994433398
166358,38454,2023-04-20,9,691.561172841354,USA,Bags,6224.050555572187
510543,77904,2023-07-19,7,813.3358280492188,UAE,Watch,5693.350796344532
147057,25592,2023-11-02,9,561.1202954327532,UAE,Bags,5050.082658894778
368294,32173,2023-01-12,7,718.9358112963699,India,Shoes,5032.550679074589
890857,43204,2023-12-11,2,850.865781143759,UK,Watch,1701.731562287518
354726,45596,2023-07-07,6,1454.8113347300687,USA,Bags,8728.868008380412
378176,44324,2023-06-03,4,1047.495578757844,UK,Watch,4189.982315031376
626486,71202,2023-11-30,3,1889.9521734561051,UAE,Watch,5669.856520368316
808754,99400,2023-10-06,2,131.66676798561224,UK,T-shirt,263.3335359712245
267292,40750,2023-06-20,6,1030.9832291324549,UK,Perfume,6185.89937479473
244931,86112,2023-05-14,8,1189.2383382218504,USA,Watch,9513.906705774803
543676,26566,2023-01-25,6,1844.384122844834,USA,Watch,11066.304737069004
262491,17190,2023-01-18,9,145.8591210617838,UAE,T-shirt,1312.7320895560542
481009,98607,2023-07-09,5,1168.3241906236713,USA,Bags,5841.620953118356
501921,48333,2023-05-21,2,1714.5783606295163,UAE,Watch,3429.1567212590326
360910,90905,2023-02-12,8,521.7590698325114,UAE,T-shirt,4174.072558660091
123236,99571,2023-11-30,9,1758.770079621678,India,Shoes,15828.930716595101
187955,11589,2023-10-11,4,87.13464808486906,India,T-shirt,348.5385923394762
840874,35235,2023-05-26,6,1478.286526810773,India,Perfume,8869.719160864639
727433,10159,2023-11-11,8,1869.5707812788735,UK,Perfume,14956.566250230988
770718,22145,2023-11-15,9,1331.5354401981213,India,Bags,11983.81896178309
330785,90909,2023-04-02,5,906.1070257618735,USA,Bags,4530.535128809368
194914,41921,2023-06-28,6,137.51798212180017,USA,Perfume,825.107892730801
989302,26237,2023-02-25,4,1844.221935979126,India,Perfume,7376.887743916504
307990,18244,2023-06-04,5,967.0776342485708,UK,Watch,4835.388171242854
478387,24743,2023-06-09,7,106.54365145509863,UAE,Perfume,745.8055601856904
638884,56101,2023-04-21,9,1395.1510890910856,UK,Bags,12556.35980181977
756639,94227,2023-05-17,6,989.5826444737035,UK,Perfume,5937.4958668422205
294269,66378,2023-08-20,6,292.4733690127009,UAE,Bags,1754.8402140762055
997928,81126,2023-08-08,8,467.8300281550062,UAE,Shoes,3742.6402252400494
492417,66071,2023-03-09,4,175.75682688890024,UAE,Perfume,703.0273075556009
238155,81121,2023-10-29,3,1169.8724024317185,USA,Bags,3509.6172072951554
220674,84763,2023-09-06,7,1262.9574845414181,UAE,T-shirt,8840.702391789928
881817,22237,2023-11-19,5,1036.1974817931164,UAE,Watch,5180.987408965582
864757,25649,2023-01-06,2,1643.3491593550991,UK,Bags,3286.6983187101982
356713,47713,2023-10-07,2,1728.9672015506264,UK,Perfume,3457.934403101253
541501,83463,2023-04-04,6,1250.4675735320968,India,Perfume,7502.8054411925805
643351,55409,2023-09-26,8,74.87513542948956,UK,Shoes,599.0010834359165
167642,58766,2023-07-16,1,1405.6978287080844,UAE,T-shirt,1405.6978287080844
190093,56154,2023-01-25,6,865.0984729946856,USA,Bags,5190.590837968113
607606,17016,2023-05-28,2,1152.8370922914546,UK,T-shirt,2305.674184582909
317215,89563,2023-04-28,2,1315.7071739368246,UK,Shoes,2631.414347873649
807280,58688,2023-12-04,7,732.9613979377997,UAE,Watch,5130.7297855645975
783889,99678,2023-12-04,1,1838.3420850849989,UK,T-shirt,1838.3420850849989
135954,64238,2023-03-07,6,311.2509901620734,UK,Shoes,1867.5059409724404
127856,68608,2023-10-28,7,1359.448024198023,UAE,Bags,9516.13616938616
626861,99081,2023-06-24,8,58.50118091533184,UK,Watch,468.0094473226547
659655,41897,2023-11-15,7,1853.0696555401025,USA,Perfume,12971.487588780717
595553,60961,2023-03-17,6,269.38305981427845,India,Shoes,1616.2983588856707
862092,78703,2023-04-24,9,235.02424878777055,UK,Perfume,2115.2182390899347
986040,54757,2023-04-21,3,699.3648844518763,USA,Watch,2098.094653355629
422918,36917,2023-09-06,6,778.4542577762072,UK,Shoes,4670.725546657243
123752,32736,2023-07-22,4,467.8851410296133,India,Shoes,1871.5405641184532
941461,37990,2023-05-27,2,1190.9872388078932,UAE,Watch,2381.9744776157863
248757,72551,2023-02-04,1,913.6824911818289,India,Bags,913.6824911818289
413837,68161,2023-11-05,1,116.64239863012047,UK,Shoes,116.64239863012047
216739,89623,2023-01-26,3,673.3215213978362,India,Watch,2019.9645641935087
942393,32440,2023-08-26,4,1630.3441814676823,India,T-shirt,6521.376725870729
338009,45205,2023-01-14,2,1394.9179929806437,UAE,Perfume,2789.8359859612874
880316,90811,2023-02-14,1,1463.498164480767,UK,Shoes,1463.498164480767
307980,65103,2023-08-04,4,1411.328001962871,India,T-shirt,5645.312007851484
356609,80812,2023-08-21,7,656.397391696915,India,Shoes,4594.781741878404
488822,51627,2023-07-12,6,244.34464804971296,UAE,Bags,1466.0678882982777
